Site,Jan2016,May2016,July2016,July2019,Aug2020,May2021,Latitude,Longitude,Distsance.to.crest,Distance_to_shore,Distance_to_pass,Distance_to_deep_lagoon_water,Distance_to_population_center,Population_center,Island_shore,Habitat,Lagoon,UniqueID,CobleA,CobleB,CobleC,CobleM,CobleT,Fpeak,Stedmon_D,Optical_Brighteners,dieselBandII,Petroleum,Lignin,BIX,HIX,FI,M_to_C,JP5_empirical,JP5_normalized,Diesel_Chen,sample.x,run_name,project,run_order,sample.y,group,Samplepath,Blank1,Blank2,abs,Sample_ID.x,Phosphate,Silicate,Nitrite_plus_Nitrate,Ammonia,Notes,Sample_ID.y,Date,Weight_ug,Percent_C,Percent_H,Percent_N,C_to_N_ratio
6,Yes,Yes,Yes,,Yes,Yes,-17.57797027,-149.8731899,200.52,1057.87,735.57,595.65,2279.93,Vai'anae/Atiha,SW,Reef crest,Vaianae,6_run1_7,0.0104177405470642,0.0297352483957766,0.00896287268542181,0.0122147061707124,0.0428749889219663,0.0161414776920357,0.00482462504311715,0.00765296544393121,0.00367282901080762,0.0125126785083201,0.0313848580048702,0.905601454713983,0.696357224039498,2.03167836762218,0.733777183024868,1.91220760416439,0.128043651631992,5.71739839461095,Group001Sample0007,aroundtheisland_run1,ati,7,aroundtheisland_run1/Group001Sample0007,Group001,aroundtheisland_run1/Group001Sample0007SEM.dat,aroundtheisland_run1/Group001Sample0001BEM.dat,aroundtheisland_run1/Group002Sample0001BEM.dat,aroundtheisland_run1/Group001Sample0007ABS.dat,6,0.14,0.67,0.64,1.57,"",6,4/12/2022,2368,27.96322229,3.855333113,0.627959236,44.53
60,Yes,Yes,Yes,Yes,Yes,Yes,-17.55227462,-149.7773983,328.61,700.53,184.94,32.56,844.67,Afareaitu,SE,Reef pass,Farehau,60_run7_10,0.010697372629438,0.0453082542997847,0.0105583734704264,0.0165765167774681,0.0281611638597487,0.0350754445563961,0.0041561226608612,0.00827688306614839,0.00311044697998908,0.0115790525929439,0.0243384859248811,0.751657295092943,0.427067206698019,2.26151606319585,0.636947653850782,1.86479726772521,0.10704527013992,7.70135866249989,Group002Sample0003,aroundtheisland_run7,ati,10,aroundtheisland_run7/Group002Sample0003,Group002,aroundtheisland_run7/Group002Sample0003SEM.dat,aroundtheisland_run7/Group002Sample0001BEM.dat,aroundtheisland_run7/Group003Sample0001BEM.dat,aroundtheisland_run7/Group002Sample0003ABS.dat,60,0.13,0.7,0.76,1.74,"",60,4/16/2022,2537,28.53965049,3.923627848,0.587961469,48.54
61,Yes,Yes,Yes,,Yes,Yes,-17.5352866,-149.7726642,1133.76,63.21,1503.91,136,1313,Vai'are,SE,Fringing reef,Farehau,61_run7_11,0.0212585997198039,0.11714870783136,0.0224247134236218,0.0249142521269984,0.0850412084092117,0.0189225829253447,0.0101740966491008,0.0186444472831215,0.00738174924580914,0.0249294099495622,0.042508701667705,0.933455172190412,0.73988837646313,2.36440076957361,0.900075720086385,4.94423980719148,0.152768102479377,13.3956600637946,Group002Sample0004,aroundtheisland_run7,ati,11,aroundtheisland_run7/Group002Sample0004,Group002,aroundtheisland_run7/Group002Sample0004SEM.dat,aroundtheisland_run7/Group002Sample0001BEM.dat,aroundtheisland_run7/Group003Sample0001BEM.dat,aroundtheisland_run7/Group002Sample0004ABS.dat,61,0.16,0.76,3.26,3.13,"",61,4/15/2022,2605,28.3983545,3.910016683,0.557804559,50.91
62,Yes,Yes,Yes,,Yes,Yes,-17.53598314,-149.7679931,645.68,550.59,1325.37,310.97,1580.7,Vai'are,SE,Mid lagoon,Farehau,62_run7_12,0.1054333828068,0.646391117078182,0.0804424596975596,0.145270475648528,0.800132512989571,0.238931861107946,0.0357533032199314,0.0604524316427453,0.0232927530518669,0.0876914882274075,0.350535660323746,1.16867921969221,0.232169843279777,1.37863823161893,0.553742660636594,45.1249498628789,0.241187420190308,102.05737454862,Group002Sample0005,aroundtheisland_run7,ati,12,aroundtheisland_run7/Group002Sample0005,Group002,aroundtheisland_run7/Group002Sample0005SEM.dat,aroundtheisland_run7/Group002Sample0001BEM.dat,aroundtheisland_run7/Group003Sample0001BEM.dat,aroundtheisland_run7/Group002Sample0005ABS.dat,62,0.11,0.73,0.78,1.66,"",62,4/15/2022,2461,27.37840019,3.742588056,0.501615518,54.58
63,Yes,Yes,Yes,Yes,Yes,Yes,-17.53573436,-149.7629378,161.5,1077.42,1210.08,801.16,1931.53,Vai'are,SE,Reef crest,Farehau,63_run7_13,0.0511354760145675,0.342885882638339,0.0416357893791773,0.0653503149019965,0.285082998530381,0.122223684907298,0.0167673082446486,0.0340184676838758,0.012237503081579,0.0387170686014564,0.132352087555389,0.902999139716673,0.478972809770116,2.07352515482701,0.637116889820914,16.1089094203243,0.221476462026604,36.2791189865815,Group002Sample0006,aroundtheisland_run7,ati,13,aroundtheisland_run7/Group002Sample0006,Group002,aroundtheisland_run7/Group002Sample0006SEM.dat,aroundtheisland_run7/Group002Sample0001BEM.dat,aroundtheisland_run7/Group003Sample0001BEM.dat,aroundtheisland_run7/Group002Sample0006ABS.dat,63,0.12,0.52,0.29,1.44,"",63,4/15/2022,2721,29.06393397,4.038913156,0.496217528,58.57
64,Yes,Yes,Yes,,Yes,Yes,-17.52938876,-149.7673331,477.45,642,620.65,104.41,1153.49,Vai'are,SE,Mid lagoon,Farehau,64_run7_14,0.0155007810965339,0.0703424098899772,0.0152119550755288,0.0181240315061919,0.108128143793556,0.0357832443177495,0.00753677412085561,0.0122130000836333,0.00550221351819728,0.0195938483243887,0.053845074416392,1.01297370032568,0.456031227130279,2.08963746719093,0.839325128646558,5.48109543825019,0.195130853920698,13.9844841728754,Group002Sample0007,aroundtheisland_run7,ati,14,aroundtheisland_run7/Group002Sample0007,Group002,aroundtheisland_run7/Group002Sample0007SEM.dat,aroundtheisland_run7/Group002Sample0001BEM.dat,aroundtheisland_run7/Group003Sample0001BEM.dat,aroundtheisland_run7/Group002Sample0007ABS.dat,64,0.13,0.72,0.33,1.38,"",64,4/15/2022,2624,27.67425138,3.885255164,0.485157453,57.04
65,Yes,Yes,Yes,Yes,Yes,Yes,-17.52484376,-149.7649524,318.12,1139.97,114.17,34.6,1265.84,Vai'are,SE,Reef pass,Farehau,65_run7_15,0.0126792180933715,0.0443304245664039,0.0133440247032546,0.017182543718048,0.0338774522223076,0.0538770836578812,0.00549561032674148,0.0104934179017432,0.00399045413178981,0.0135237888298707,0.0293077995026529,0.814697335398717,0.649734869415993,2.07373159624727,0.776603564770122,2.09219079922339,0.106269355263836,7.97338724052636,Group003Sample0001,aroundtheisland_run7,ati,15,aroundtheisland_run7/Group003Sample0001,Group003,aroundtheisland_run7/Group003Sample0001SEM.dat,aroundtheisland_run7/Group003Sample0001BEM.dat,aroundtheisland_run7/Group004Sample0001BEM.dat,aroundtheisland_run7/Group003Sample0001ABS.dat,65,0.14,0.75,0.47,1.37,"",65,4/15/2022,2056,27.50250468,3.748790418,0.587917093,46.78
66,Yes,Yes,Yes,Yes,Yes,Yes,-17.52840162,-149.773503,1146.76,120.82,1093.39,22.11,586.52,Vai'are,SE,Fringing reef,Farehau,66_run7_16,0.022277769364486,0.145180293536515,0.0212204019663248,0.0334945796192522,0.123171530364551,0.0646343426388414,0.0114695334984083,0.0185862864645636,0.00781668290468252,0.027121954881779,0.0497660692261049,1.01454731802843,0.593011450990443,2.20286523253589,0.633547344303067,6.87098322845068,0.179803804610624,16.8852331149024,Group003Sample0002,aroundtheisland_run7,ati,16,aroundtheisland_run7/Group003Sample0002,Group003,aroundtheisland_run7/Group003Sample0002SEM.dat,aroundtheisland_run7/Group003Sample0001BEM.dat,aroundtheisland_run7/Group004Sample0001BEM.dat,aroundtheisland_run7/Group003Sample0002ABS.dat,66,0.16,0.87,0.39,1.49,"",66,4/15/2022,2897,25.84996639,3.477216696,0.535869619,48.24
67,Yes,Yes,Yes,Yes,Yes,Yes,-17.5226684,-149.7793687,1748.73,119.77,1603.81,11.56,119.77,Vai'are,SE,Bay,Farehau,67_run7_17,0.0173786687014631,0.0824317458903427,0.0166350872232076,0.0223646644600285,0.0375573610534382,0.0330897963066241,0.00765653019293543,0.0141635687170423,0.00568157338240068,0.0187394144787978,0.0160354118144137,0.761431810677932,0.78017141260433,2.06931139156247,0.74381116930857,2.68601297612443,0.10790282065907,9.44760304333526,Group003Sample0003,aroundtheisland_run7,ati,17,aroundtheisland_run7/Group003Sample0003,Group003,aroundtheisland_run7/Group003Sample0003SEM.dat,aroundtheisland_run7/Group003Sample0001BEM.dat,aroundtheisland_run7/Group004Sample0001BEM.dat,aroundtheisland_run7/Group003Sample0003ABS.dat,67,0.12,1.48,0.24,1.46,"",67,4/15/2022,2092,26.79773987,3.495777109,0.545821435,49.1
68,Yes,Yes,Yes,Yes,Yes,Yes,-17.52006574,-149.7738316,1147.06,100.21,1043.91,17.66,201.15,Vai'are,SE,Fringing reef,Teavaro,68_run2_13,0.0228732888549518,0.0295210839729768,0.0266076487670736,0.0235335773237434,0.0345176287737382,0.013818415202224,0.0136049458673545,0.0222735169868502,0.00948138189622745,0.0284218662824702,0.0108638520256122,0.849231561173317,2.25068191656934,1.9227791997989,1.13062491099594,1.96781983576742,0.0676017724666244,7.08526534322261,Group002Sample0006,aroundtheisland_run2,ati,13,aroundtheisland_run2/Group002Sample0006,Group002,aroundtheisland_run2/Group002Sample0006SEM.dat,aroundtheisland_run2/Group002Sample0001BEM.dat,aroundtheisland_run2/Group003Sample0001BEM.dat,aroundtheisland_run2/Group002Sample0006ABS.dat,68,0.15,1.25,1.12,1.79,"",68,4/14/2022,2816,25.64614332,3.502641248,0.583175915,43.98
69,Yes,Yes,Yes,,Yes,Yes,-17.51597897,-149.7687791,636.82,188.19,836.6,18.23,910.56,Vai'are,SE,Fringing reef,Teavaro,69_run7_18,0.0111078962636548,0.0396684407855863,0.0111350594902521,0.0155890401195249,0.0351930974089431,0.0301499169658048,0.00470918855014675,0.00913410729078645,0.00326449623626773,0.0118251913975159,0.00988483695355415,0.911472697341793,0.691166315460446,2.28017490184707,0.714287692178409,2.19256299603546,0.127881730249129,7.00323749280049,Group003Sample0004,aroundtheisland_run7,ati,18,aroundtheisland_run7/Group003Sample0004,Group003,aroundtheisland_run7/Group003Sample0004SEM.dat,aroundtheisland_run7/Group003Sample0001BEM.dat,aroundtheisland_run7/Group004Sample0001BEM.dat,aroundtheisland_run7/Group003Sample0004ABS.dat,69,0.14,0.91,0.16,1.48,"",69,4/15/2022,2874,27.44762441,3.758420792,0.607119811,45.21
7,Yes,Yes,Yes,,Yes,Yes,-17.57851023,-149.8622209,1040.23,292.1,1847.12,48.29,1155.44,Vai'anae/Atiha,SW,Fringing reef,Vaianae,7_run1_15,0.0168312422296557,0.0525123919218161,0.0178900288504683,0.0229818965416224,0.049711043997013,0.0188579501507037,0.0114837102681522,0.0148379147523173,0.00747600656171771,0.0186936551016613,0.0253772984683971,0.859933499894289,0.789981175325437,1.7422111063245,0.778440056853785,2.89994639002542,0.111532692842547,8.93861538717991,Group003Sample0001,aroundtheisland_run1,ati,15,aroundtheisland_run1/Group003Sample0001,Group003,aroundtheisland_run1/Group003Sample0001SEM.dat,aroundtheisland_run1/Group003Sample0001BEM.dat,aroundtheisland_run1/Group001Sample0001BEM.dat,aroundtheisland_run1/Group003Sample0001ABS.dat,7,0.12,0.98,0.3,1.12,"",7,4/12/2022,2235,27.68335029,3.790148959,0.682534479,40.56
70,Yes,Yes,Yes,,Yes,Yes,-17.51029755,-149.7665881,516.91,250.59,1324.25,25.57,1553.77,Vai'are,SE,Fringing reef,Teavaro,70_run2_14,0.00872771362297653,0.0231131183975136,0.00868603572579909,0.0125760724642813,0.00455823925136915,0.0241489463962624,0.00382691214343678,0.00662933557331152,0.00262596228587848,0.00843279797919168,0,0.62799070425944,3.31239197484557,2.4520918423128,0.690679522598907,0.795740972653137,0.0742890073250596,2.61239936060192,Group002Sample0007,aroundtheisland_run2,ati,14,aroundtheisland_run2/Group002Sample0007,Group002,aroundtheisland_run2/Group002Sample0007SEM.dat,aroundtheisland_run2/Group002Sample0001BEM.dat,aroundtheisland_run2/Group003Sample0001BEM.dat,aroundtheisland_run2/Group002Sample0007ABS.dat,70,0.13,0.67,0.86,0.6,"",70,4/14/2022,2406,27.5655664,3.857646086,0.538577258,51.18
71,Yes,Yes,Yes,,Yes,Yes,-17.51072251,-149.7630267,138.16,627.72,1265.37,156.91,1739.23,Vai'are,SE,Reef crest,Teavaro,71_run1_1,0.010361911948293,0.0323170594703059,0.00981393908133119,0.0141046480811002,0.0197997581859821,0.0203076700833982,0.00416533490548789,0.00803859508405999,0.0028741544759712,0.0110834552627675,0,0.794191718207519,0.730759743494003,2.13335901228337,0.695794678810994,1.41235203897289,0.0949061266536745,5.47580951556948,Group001Sample0001,aroundtheisland_run3,ati,1,aroundtheisland_run3/Group001Sample0001,Group001,aroundtheisland_run3/Group001Sample0001SEM.dat,aroundtheisland_run3/Group001Sample0001BEM.dat,aroundtheisland_run3/Group002Sample0001BEM.dat,aroundtheisland_run3/Group001Sample0001ABS.dat,71,0.12,0.66,0.53,1.55,"",71,4/14/2022,2544,29.80750258,4.175002438,0.549707486,54.22
72,,Yes,Yes,Yes,Yes,Yes,-17.52172509,-149.7643641,167.57,888.8,44.55,43.43,1245.34,Vai'are,SE,Reef pass,Teavaro,72_run7_19,0.0484870673049398,0.288818382824995,0.03624583342952,0.0715931288351125,0.27907763737985,0.0939501524107547,0.0146415925743508,0.0278906590972977,0.0107252523531412,0.0346376598203926,0.130970716746756,1.08680024329885,0.297633151223581,2.09773481002903,0.506275309087251,16.2480011858451,0.218862545854915,39.633790671244,Group003Sample0005,aroundtheisland_run7,ati,19,aroundtheisland_run7/Group003Sample0005,Group003,aroundtheisland_run7/Group003Sample0005SEM.dat,aroundtheisland_run7/Group003Sample0001BEM.dat,aroundtheisland_run7/Group004Sample0001BEM.dat,aroundtheisland_run7/Group003Sample0005ABS.dat,72,0.14,0.54,0.28,1.63,"",72,4/15/2022,2614,28.06084939,3.845933001,0.525170659,53.43
73,Yes,Yes,Yes,Yes,Yes,Yes,-17.51638885,-149.7642064,158.59,564.67,628.61,147.29,1304,Vai'are,SE,Reef crest,Teavaro,73_run1_2,0.0114165591614533,0.0732200654866925,0.0121994489103583,0.0156375291900949,0.0670697262628145,0.0166865879718558,0.00608877643411858,0.00998932943542141,0.00454868918478906,0.0157460734401474,0.0166732127606832,0.936659451742228,0.581001908744263,1.88565294908147,0.780139161504214,3.9244414220953,0.188888329025267,9.25495950315508,Group001Sample0002,aroundtheisland_run3,ati,2,aroundtheisland_run3/Group001Sample0002,Group001,aroundtheisland_run3/Group001Sample0002SEM.dat,aroundtheisland_run3/Group001Sample0001BEM.dat,aroundtheisland_run3/Group002Sample0001BEM.dat,aroundtheisland_run3/Group001Sample0002ABS.dat,73,0.12,0.66,0.18,0.22,"",73,4/14/2022,2427,30.65883237,4.362164962,0.549776058,55.77
74,Yes,Yes,Yes,Yes,Yes,Yes,-17.50532775,-149.7609331,111.74,538.62,1883.09,405.67,2312.16,Vai'are,SE,Reef crest,Teavaro,74_run1_3,0.00899754649142498,0.0401808959715376,0.00958427117107988,0.0136032827368555,0.0293552950653367,0.0269445453985024,0.00492524543060565,0.00714913617366938,0.00354510313343778,0.0105289249417461,0.00776325740396285,0.821666127587978,0.782584210397046,2.03396856842336,0.704555757347682,1.91850630739904,0.135024231118464,5.43589055404086,Group001Sample0003,aroundtheisland_run3,ati,3,aroundtheisland_run3/Group001Sample0003,Group001,aroundtheisland_run3/Group001Sample0003SEM.dat,aroundtheisland_run3/Group001Sample0001BEM.dat,aroundtheisland_run3/Group002Sample0001BEM.dat,aroundtheisland_run3/Group001Sample0003ABS.dat,74,0.15,0.64,0.64,2.05,"",74,4/14/2022,2608,31.14129953,4.38995181,0.624767449,49.84
75,Yes,Yes,,Yes,Yes,Yes,-17.50326782,-149.7645343,565.09,101.47,2081.07,519.86,2316.62,Vai'are,SE,Fringing reef,Teavaro,75_run1_4,0.0122558696474183,0.0509189198422192,0.0137298224533665,0.0148368881251068,0.0504778575258804,0.0378468556720969,0.00638550356033521,0.0108305627593926,0.00530264993914593,0.016142414803248,0.0213118487979088,1.06537232445987,0.599599985404142,1.86415416343974,0.925384240791909,3.04577028520989,0.149521524051809,8.48009360951086,Group001Sample0004,aroundtheisland_run3,ati,4,aroundtheisland_run3/Group001Sample0004,Group001,aroundtheisland_run3/Group001Sample0004SEM.dat,aroundtheisland_run3/Group001Sample0001BEM.dat,aroundtheisland_run3/Group002Sample0001BEM.dat,aroundtheisland_run3/Group001Sample0004ABS.dat,75,0.14,0.6,0.27,1.85,"",75,4/14/2022,2949,27.84138588,3.845396687,0.678690994,41.02
76,Yes,Yes,Yes,Yes,Yes,,-17.50094125,-149.7627215,525.28,158.19,2348.37,802.45,2626.16,Vai'are,SE,Fringing reef,Teavaro,76_run1_5,0.0101814307291235,0.034201930561341,0.0106328348107072,0.0147590591886318,0.0279338485856185,0.00234118746937863,0.00440978413421879,0.007844517504222,0.00321407334985364,0.011846244807959,0.0149161273423938,0.869236049381158,0.829527433054751,1.81182419723336,0.720427682741265,1.79059071911011,0.119446428926947,5.38688984920612,Group001Sample0005,aroundtheisland_run3,ati,5,aroundtheisland_run3/Group001Sample0005,Group001,aroundtheisland_run3/Group001Sample0005SEM.dat,aroundtheisland_run3/Group001Sample0001BEM.dat,aroundtheisland_run3/Group002Sample0001BEM.dat,aroundtheisland_run3/Group001Sample0005ABS.dat,76,0.14,0.67,0.69,1.62,"",76,4/14/2022,2816,32.12587394,4.767990429,0.419157689,76.64
77,Yes,Yes,Yes,Yes,Yes,Yes,-17.50258469,-149.7597522,161.37,474.23,2201.84,729.57,2627.04,Vai'are,SE,Reef crest,Teavaro,77_run1_6,0.0246274157577597,0.0368052256265669,0.0109605321557863,0.015595723955453,0.0302638457733195,0.0328684689035476,0.00508651915825907,0.00889953385727959,0.00385335700319531,0.0135436412980474,0.0160586588593431,0.833292208418117,0.675276396141398,2.04392489842669,0.70279085389646,2.06762760797426,0.112740970318669,6.49247455821405,Group001Sample0006,aroundtheisland_run3,ati,6,aroundtheisland_run3/Group001Sample0006,Group001,aroundtheisland_run3/Group001Sample0006SEM.dat,aroundtheisland_run3/Group001Sample0001BEM.dat,aroundtheisland_run3/Group002Sample0001BEM.dat,aroundtheisland_run3/Group001Sample0006ABS.dat,77,0.14,0.66,0.75,2.24,"",77,4/14/2022,2680,30.26862535,4.245886063,0.622344447,48.64
78,Yes,Yes,Yes,Yes,Yes,Yes,-17.50024941,-149.7576461,182.54,306.48,2514.66,1067.77,3010.98,Vai'are,SE,Reef crest,Teavaro,78_run1_7,0.0135433905815047,0.0475111679163021,0.0155530408340604,0.0205530816464437,0.0410901116650713,0.0324945125610915,0.00701338588357575,0.0120969578734095,0.00519291927142814,0.018370394132715,0.0159490034184673,0.804678959944914,0.739535793205685,2.2054846603188,0.756725492634411,2.54804992073488,0.118508006071436,7.71017838714663,Group001Sample0007,aroundtheisland_run3,ati,7,aroundtheisland_run3/Group001Sample0007,Group001,aroundtheisland_run3/Group001Sample0007SEM.dat,aroundtheisland_run3/Group001Sample0001BEM.dat,aroundtheisland_run3/Group002Sample0001BEM.dat,aroundtheisland_run3/Group001Sample0007ABS.dat,78,0.16,0.63,0.69,1.75,"",78,4/14/2022,2653,30.04440817,4.355371965,0.522286458,57.52
79,Yes,,Yes,,,Yes,-17.60410798,-149.8210349,147.06,1207.06,2393.47,1354.72,1745.92,Ma'atea,SW,Reef crest,Maatea,79_run7_20,0.0204948923624961,0.116010540179873,0.0173998973244806,0.0310612738445973,0.0992074299243382,0.057208366510134,0.00611522513452724,0.0137770952164085,0.00426204119709434,0.014800083934772,0.0519834699497725,0.998184439769223,0.330711473911978,2.19317781286661,0.560179772778606,6.10436375519605,0.191348596733319,16.084529808986,Group003Sample0006,aroundtheisland_run7,ati,20,aroundtheisland_run7/Group003Sample0006,Group003,aroundtheisland_run7/Group003Sample0006SEM.dat,aroundtheisland_run7/Group003Sample0001BEM.dat,aroundtheisland_run7/Group004Sample0001BEM.dat,aroundtheisland_run7/Group003Sample0006ABS.dat,79,0.15,0.59,0.72,2.84,"",79,4/17/2022,2689,31.52720703,4.569607433,0.448496762,70.3
8,Yes,,Yes,Yes,Yes,Yes,-17.58234638,-149.8545238,1399.18,211.44,1770.73,10.02,211.44,Vai'anae/Atiha,SW,Fringing reef,Vaianae,8_run2_1,0.00780267834772491,0.0269978368864815,0.00893884909283263,0.00715184877326434,0,0.0158769208052871,0.00375816432676456,0.00775237066305243,0.00239950797466511,0.00601388801262815,0,0.55313912247438,2.1758539239605,1.80309231550794,1.24986550697893,0.429475554732033,0.0490871435072368,1.90583041081363,Group001Sample0001,aroundtheisland_run2,ati,1,aroundtheisland_run2/Group001Sample0001,Group001,aroundtheisland_run2/Group001Sample0001SEM.dat,aroundtheisland_run2/Group001Sample0001BEM.dat,aroundtheisland_run2/Group002Sample0001BEM.dat,aroundtheisland_run2/Group001Sample0001ABS.dat,8,0.13,0.7,0.75,2,"",8,4/12/2022,2433,27.70439108,3.735340952,0.63225795,43.82
80,Yes,Yes,Yes,,Yes,Yes,-17.56380737,-149.8743451,1085.84,305.48,982.11,451.87,3090.23,Vai'anae/Atiha,SW,Fringing reef,Haapiti,80_run1_8,0.0120331185777547,0.0385355857322521,0.0115182044825688,0.0166430137135343,0.0304252258667258,0.0269776953327815,0.0055634198517593,0.00984171823021459,0.0044577948480728,0.0135109686674048,0,0.804099535171347,0.547254329191833,1.82626471616799,0.692074445219138,1.88219051964639,0.106213148914294,6.9588778178239,Group002Sample0001,aroundtheisland_run3,ati,8,aroundtheisland_run3/Group002Sample0001,Group002,aroundtheisland_run3/Group002Sample0001SEM.dat,aroundtheisland_run3/Group002Sample0001BEM.dat,aroundtheisland_run3/Group003Sample0001BEM.dat,aroundtheisland_run3/Group002Sample0001ABS.dat,80,0.15,0.82,0.93,0.67,"",80,4/7/2022,2288,26.75371977,3.636996933,0.644857983,41.49
80,Yes,Yes,Yes,,Yes,Yes,-17.56380737,-149.8743451,1085.84,305.48,982.11,451.87,3090.23,Vai'anae/Atiha,SW,Fringing reef,Haapiti,80_run1_8,0.0120331185777547,0.0385355857322521,0.0115182044825688,0.0166430137135343,0.0304252258667258,0.0269776953327815,0.0055634198517593,0.00984171823021459,0.0044577948480728,0.0135109686674048,0,0.804099535171347,0.547254329191833,1.82626471616799,0.692074445219138,1.88219051964639,0.106213148914294,6.9588778178239,Group002Sample0001,aroundtheisland_run3,ati,8,aroundtheisland_run3/Group002Sample0001,Group002,aroundtheisland_run3/Group002Sample0001SEM.dat,aroundtheisland_run3/Group002Sample0001BEM.dat,aroundtheisland_run3/Group003Sample0001BEM.dat,aroundtheisland_run3/Group002Sample0001ABS.dat,80,0.15,0.82,0.93,0.67,"",80,4/7/2022,2288,26.75371977,3.636996933,0.644857983,41.49
81,Yes,Yes,Yes,,Yes,Yes,-17.56509583,-149.8775593,746.14,643.14,704.84,342.42,3250.62,Vai'anae/Atiha,SW,Mid lagoon,Haapiti,81_run1_9,0.00851310699947871,0.0384959732354088,0.0063143097329622,0.0108679384826108,0.0317937826738542,0.00838090913846911,0.00318243005646509,0.00492054509285041,0.00242314470349354,0.00843519741646907,0,0.684793176153821,0.383413623934047,1.96029833107899,0.581003448176061,2.02430978261025,0.159762386751573,6.18327937899517,Group002Sample0002,aroundtheisland_run3,ati,9,aroundtheisland_run3/Group002Sample0002,Group002,aroundtheisland_run3/Group002Sample0002SEM.dat,aroundtheisland_run3/Group002Sample0001BEM.dat,aroundtheisland_run3/Group003Sample0001BEM.dat,aroundtheisland_run3/Group002Sample0002ABS.dat,81,0.09,0.61,0.6,0.56,"",81,4/7/2022,2284,27.64237133,3.737380025,0.674073737,41.01
82,Yes,Yes,Yes,,Yes,Yes,-17.56890935,-149.8785377,340.13,892.84,260.19,65.75,3116.7,Vai'anae/Atiha,SW,Reef pass,Haapiti,82_run1_10,0.00851475976453235,0.0343078768467704,0.00672039025648974,0.0123557100883301,0.0235605741817214,0.016499111740265,0.00382296762170529,0.00565650385543322,0.00256999269073115,0.0101579130536769,0.00239310033668193,0.653859596020964,0.564912206020932,2.12290318675838,0.543909674834237,1.57322223014872,0.125135615476963,5.25613811185188,Group002Sample0003,aroundtheisland_run3,ati,10,aroundtheisland_run3/Group002Sample0003,Group002,aroundtheisland_run3/Group002Sample0003SEM.dat,aroundtheisland_run3/Group002Sample0001BEM.dat,aroundtheisland_run3/Group003Sample0001BEM.dat,aroundtheisland_run3/Group002Sample0003ABS.dat,82,0.08,0.62,0.28,0.26,"",82,4/7/2022,2390,26.76508205,3.615643638,0.576289947,46.44
83,Yes,Yes,Yes,Yes,Yes,,-17.56706047,-149.8830503,137.07,1256.09,539.73,564.55,3634.65,Vai'anae/Atiha,SW,Reef crest,Haapiti,83_run1_11,0.00911696911677186,0.0291474903785285,0.00657452958291534,0.0154547201229578,0.0258473864567978,0.0103030258247327,0.00320757286963565,0.00550109166018714,0.00225442021707902,0.00857010224900514,0.000729642470696838,0.697419739083544,0.530549534508848,2.08144115470244,0.425405929748865,1.58613071353431,0.115541596881825,5.39529734720429,Group002Sample0004,aroundtheisland_run3,ati,11,aroundtheisland_run3/Group002Sample0004,Group002,aroundtheisland_run3/Group002Sample0004SEM.dat,aroundtheisland_run3/Group002Sample0001BEM.dat,aroundtheisland_run3/Group003Sample0001BEM.dat,aroundtheisland_run3/Group002Sample0004ABS.dat,83,0.12,0.49,0.49,0.52,"",83,4/7/2022,2570,28.75149254,4.075184806,0.607384191,47.34
84,Yes,Yes,Yes,,Yes,Yes,-17.56043784,-149.8865255,248.11,980.05,199.73,69.35,4324.03,Vai'anae/Atiha,SW,Reef pass,Haapiti,84_run1_12,0.0129696860252472,0.0411910383849008,0.0111677935047476,0.0167665228350724,0.0308266085507191,0.0356171761199633,0.00575982997622257,0.00886761996439422,0.00441402837561008,0.0137674834144943,0.0132804492137888,0.605574198654251,0.604518845296612,1.97465940123287,0.666076897076517,2.02028182986504,0.114343923833521,6.72169564233767,Group002Sample0005,aroundtheisland_run3,ati,12,aroundtheisland_run3/Group002Sample0005,Group002,aroundtheisland_run3/Group002Sample0005SEM.dat,aroundtheisland_run3/Group002Sample0001BEM.dat,aroundtheisland_run3/Group003Sample0001BEM.dat,aroundtheisland_run3/Group002Sample0005ABS.dat,84,0.12,4.95,1.02,0.69,"",84,4/7/2022,2355,30.00342559,4.300427535,0.479023904,62.63
85,Yes,,Yes,,Yes,Yes,-17.56350797,-149.8812157,474.27,924.34,822.05,589.31,3667.63,Vai'anae/Atiha,SW,Mid lagoon,Haapiti,85_run1_13,0.0115580122764631,0.0398115918682599,0.00916107578486037,0.0164602562595782,0.0337925715822616,0.0362840404274262,0.0032843904309628,0.00656439786141809,0.00285527129682985,0.0116048776909954,0,0.635962856783022,0.625127781895757,2.10192112283892,0.556557300226084,2.05498391615197,0.1250474635993,6.76626581309391,Group002Sample0006,aroundtheisland_run3,ati,13,aroundtheisland_run3/Group002Sample0006,Group002,aroundtheisland_run3/Group002Sample0006SEM.dat,aroundtheisland_run3/Group002Sample0001BEM.dat,aroundtheisland_run3/Group003Sample0001BEM.dat,aroundtheisland_run3/Group002Sample0006ABS.dat,85,0.09,0.57,0.32,0.36,"",85,4/7/2022,2685,26.69303033,3.662350766,0.581369598,45.91
